QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
AFUB_075360,Afu1g00350,89.47,1083,scf_000006_A_fumigatus_A1163,927843,929200,+
AFUB_075400,Afu6g09410,93.77,963,scf_000006_A_fumigatus_A1163,937595,939346,+
AFUB_075410,Afu1g07070,71.43,182,scf_000006_A_fumigatus_A1163,944321,945330,-
AFUB_075420,Afu7g08290,66.47,1026,scf_000006_A_fumigatus_A1163,945526,948809,+
AFUB_075500,Afu6g02210,55.07,828,scf_000006_A_fumigatus_A1163,993095,994923,+
AFUB_075530,Afu2g13295,64.12,1346,scf_000006_A_fumigatus_A1163,999240,1000715,+
AFUB_075550,Afu6g09500,100.00,726,scf_000006_A_fumigatus_A1163,1014561,1015354,-
AFUB_075570,Afu6g09520,99.78,2274,scf_000006_A_fumigatus_A1163,1020297,1023689,+
AFUB_075580,Afu6g09530,97.86,234,scf_000006_A_fumigatus_A1163,1024559,1024795,+
AFUB_075590,Afu6g09540,100.00,993,scf_000006_A_fumigatus_A1163,1025311,1026303,+
AFUB_075600,Afu6g09550,100.00,855,scf_000006_A_fumigatus_A1163,1027089,1028059,+
AFUB_075610,Afu6g09560,99.35,306,scf_000006_A_fumigatus_A1163,1028556,1028861,+
AFUB_075620,Afu6g09570,99.83,1155,scf_000006_A_fumigatus_A1163,1033763,1034917,-
AFUB_075630,Afu6g09580,99.87,1500,scf_000006_A_fumigatus_A1163,1035866,1037427,+
AFUB_075640,Afu6g09590,99.80,1014,scf_000006_A_fumigatus_A1163,1037647,1038660,+
AFUB_075650,Afu6g09600,99.84,1266,scf_000006_A_fumigatus_A1163,1038727,1040038,-
AFUB_075660,Afu6g09610,99.88,3408,scf_000006_A_fumigatus_A1163,1040750,1044568,-
AFUB_075670,Afu6g09620,99.84,612,scf_000006_A_fumigatus_A1163,1044609,1045389,+
AFUB_075680,Afu6g09630,99.93,1470,scf_000006_A_fumigatus_A1163,1047826,1049689,+
AFUB_075690,Afu6g09640,99.85,1308,scf_000006_A_fumigatus_A1163,1050401,1051828,-
AFUB_075700,Afu6g09650,99.83,1167,scf_000006_A_fumigatus_A1163,1051886,1053491,+
AFUB_075710,Afu6g09660,99.86,6408,scf_000006_A_fumigatus_A1163,1053846,1060350,-
AFUB_075720,Afu6g09670,99.86,1392,scf_000006_A_fumigatus_A1163,1060755,1062605,+
AFUB_075730,Afu6g09680,99.92,1296,scf_000006_A_fumigatus_A1163,1062889,1064240,-
AFUB_075740,Afu6g09690,99.86,723,scf_000006_A_fumigatus_A1163,1064620,1065448,-
AFUB_075750,Afu6g09700,100.00,822,scf_000006_A_fumigatus_A1163,1065701,1066572,+
AFUB_075760,Afu6g09710,100.00,1629,scf_000006_A_fumigatus_A1163,1067161,1068789,+
AFUB_075770,Afu6g09720,100.00,849,scf_000006_A_fumigatus_A1163,1069179,1070143,-
AFUB_075780,Afu6g09730,99.93,1515,scf_000006_A_fumigatus_A1163,1070597,1072168,-
AFUB_075790,Afu6g09740,100.00,1005,scf_000006_A_fumigatus_A1163,1072429,1073565,+
AFUB_075800,Afu6g09745,100.00,540,scf_000006_A_fumigatus_A1163,1073865,1074481,+
AFUB_075810,Afu6g09760,100.00,1476,scf_000006_A_fumigatus_A1163,1091581,1093206,-
AFUB_075820,Afu6g09770,99.92,2364,scf_000006_A_fumigatus_A1163,1094545,1097022,+
AFUB_075830,Afu6g09780,99.83,2289,scf_000006_A_fumigatus_A1163,1099501,1102852,-
AFUB_075840,Afu6g09785,99.77,436,scf_000006_A_fumigatus_A1163,1105530,1106155,+
AFUB_075850,Afu6g09800,99.84,1287,scf_000006_A_fumigatus_A1163,1108364,1110107,+
AFUB_075860,Afu6g09810,99.90,1035,scf_000006_A_fumigatus_A1163,1110828,1112164,-
AFUB_075870,Afu6g09820,99.94,1698,scf_000006_A_fumigatus_A1163,1112363,1114176,+
AFUB_075880,Afu6g09830,100.00,672,scf_000006_A_fumigatus_A1163,1114504,1115175,-
AFUB_075900,Afu6g09850,99.86,732,scf_000006_A_fumigatus_A1163,1116401,1118202,-
AFUB_075910,Afu6g09860,100.00,579,scf_000006_A_fumigatus_A1163,1119856,1120524,+
AFUB_075920,Afu6g09865,99.38,964,scf_000006_A_fumigatus_A1163,1121039,1122497,-
AFUB_075930,Afu6g09870,99.89,1901,scf_000006_A_fumigatus_A1163,1123215,1125451,-
AFUB_075940,Afu6g09880,99.84,1227,scf_000006_A_fumigatus_A1163,1125790,1127255,+
AFUB_075950,Afu6g09890,99.69,327,scf_000006_A_fumigatus_A1163,1133364,1133690,+
AFUB_075960,Afu6g09900,100.00,1068,scf_000006_A_fumigatus_A1163,1134287,1135732,+
AFUB_075970,Afu6g09910,99.77,2166,scf_000006_A_fumigatus_A1163,1136020,1138870,+
AFUB_075980,Afu6g09920,99.84,1841,scf_000006_A_fumigatus_A1163,1139778,1141631,+
AFUB_075990,Afu6g09930,99.89,1848,scf_000006_A_fumigatus_A1163,1142809,1144797,-
AFUB_076000,Afu6g09950,100.00,885,scf_000006_A_fumigatus_A1163,1146824,1148319,+
AFUB_076010,Afu6g09960,98.51,1008,scf_000006_A_fumigatus_A1163,1148997,1150204,+
AFUB_076020,Afu6g09970,100.00,933,scf_000006_A_fumigatus_A1163,1150559,1151942,+
AFUB_076030,Afu6g09980,99.90,3822,scf_000006_A_fumigatus_A1163,1152119,1156820,+
AFUB_076040,Afu6g09990,99.91,3288,scf_000006_A_fumigatus_A1163,1157186,1161362,+
AFUB_076050,Afu6g10000,100.00,231,scf_000006_A_fumigatus_A1163,1161986,1162420,+
AFUB_076060,Afu6g10010,99.80,1965,scf_000006_A_fumigatus_A1163,1162756,1165159,+
AFUB_076070,Afu6g10020,100.00,786,scf_000006_A_fumigatus_A1163,1165509,1167161,-
AFUB_076080,Afu6g10030,99.89,882,scf_000006_A_fumigatus_A1163,1167510,1168539,+
AFUB_076090,Afu6g10040,100.00,1317,scf_000006_A_fumigatus_A1163,1168685,1170062,-
AFUB_076100,Afu6g10050,99.96,2307,scf_000006_A_fumigatus_A1163,1171157,1174267,+
AFUB_076130,Afu6g10060,99.74,778,scf_000006_A_fumigatus_A1163,1179423,1180993,+
AFUB_076140,Afu6g10070,100.00,750,scf_000006_A_fumigatus_A1163,1181164,1182047,+
AFUB_076150,Afu6g10080,100.00,531,scf_000006_A_fumigatus_A1163,1182454,1182984,-
AFUB_076160,Afu6g10090,100.00,1032,scf_000006_A_fumigatus_A1163,1183679,1184710,-
AFUB_076170,Afu6g10100,99.92,1308,scf_000006_A_fumigatus_A1163,1184888,1186430,-
AFUB_076180,Afu6g10120,99.71,1044,scf_000006_A_fumigatus_A1163,1186470,1187972,-
AFUB_076190,Afu6g10130,100.00,687,scf_000006_A_fumigatus_A1163,1190963,1192218,-
AFUB_076200,Afu6g10140,100.00,2148,scf_000006_A_fumigatus_A1163,1192998,1195189,+
AFUB_076210,Afu6g10150,100.00,243,scf_000006_A_fumigatus_A1163,1199168,1199410,+
AFUB_076220,Afu6g10160,100.00,987,scf_000006_A_fumigatus_A1163,1201055,1202041,-
AFUB_076230,Afu6g10170,100.00,414,scf_000006_A_fumigatus_A1163,1202109,1202575,-
AFUB_076240,Afu6g10180,99.73,370,scf_000006_A_fumigatus_A1163,1202858,1203232,-
AFUB_076250,Afu6g10190,100.00,519,scf_000006_A_fumigatus_A1163,1203388,1204681,-
AFUB_076260,Afu6g10200,99.72,352,scf_000006_A_fumigatus_A1163,1206886,1207479,+
AFUB_076270,Afu6g10210,99.93,1386,scf_000006_A_fumigatus_A1163,1210395,1211780,+
AFUB_076280,Afu6g10220,99.86,2207,scf_000006_A_fumigatus_A1163,1211858,1214422,-
AFUB_076290,Afu6g10230,100.00,1065,scf_000006_A_fumigatus_A1163,1215938,1217105,+
AFUB_076300,Afu6g10240,99.91,2127,scf_000006_A_fumigatus_A1163,1218755,1221855,+
AFUB_076310,Afu6g10250,99.90,1935,scf_000006_A_fumigatus_A1163,1223006,1225125,+
AFUB_076320,Afu6g10260,100.00,1005,scf_000006_A_fumigatus_A1163,1225934,1227921,-
AFUB_076330,Afu6g10280,99.79,951,scf_000006_A_fumigatus_A1163,1230471,1231532,+
AFUB_076340,Afu6g10290,99.91,1053,scf_000006_A_fumigatus_A1163,1231742,1233214,-
AFUB_076350,Afu6g10300,100.00,516,scf_000006_A_fumigatus_A1163,1233927,1235087,+
AFUB_076360,Afu6g10310,99.93,1476,scf_000006_A_fumigatus_A1163,1235264,1237055,-
AFUB_076370,Afu6g10320,100.00,1491,scf_000006_A_fumigatus_A1163,1237492,1239374,-
AFUB_076380,Afu6g10330,99.87,783,scf_000006_A_fumigatus_A1163,1239950,1241683,+
AFUB_076390,Afu6g10340,99.85,2025,scf_000006_A_fumigatus_A1163,1242014,1244038,+
AFUB_076400,Afu6g10350,100.00,180,scf_000006_A_fumigatus_A1163,1244288,1245224,+
AFUB_076410,Afu6g10360,99.90,2985,scf_000006_A_fumigatus_A1163,1245785,1249235,+
AFUB_076420,Afu6g10370,99.96,2358,scf_000006_A_fumigatus_A1163,1249309,1252160,-
AFUB_076430,Afu6g10380,99.92,3723,scf_000006_A_fumigatus_A1163,1252585,1256934,+
AFUB_076440,Afu6g10390,99.96,5454,scf_000006_A_fumigatus_A1163,1257038,1263153,-
AFUB_076450,Afu6g10400,99.91,2127,scf_000006_A_fumigatus_A1163,1263903,1266407,+
AFUB_076460,Afu6g10410,99.65,2838,scf_000006_A_fumigatus_A1163,1266567,1269960,+
AFUB_076470,Afu6g10420,100.00,2181,scf_000006_A_fumigatus_A1163,1270222,1272479,+
AFUB_076480,Afu6g10430,99.93,1464,scf_000006_A_fumigatus_A1163,1273505,1275024,-
AFUB_076490,Afu6g10440,99.78,915,scf_000006_A_fumigatus_A1163,1275565,1276840,-
AFUB_076500,Afu6g10450,100.00,747,scf_000006_A_fumigatus_A1163,1277097,1277983,+
AFUB_076510,Afu6g10460,99.92,1323,scf_000006_A_fumigatus_A1163,1278570,1280011,-
AFUB_076520,Afu6g10470,100.00,1428,scf_000006_A_fumigatus_A1163,1283836,1285336,+
AFUB_076530,Afu6g10480,100.00,627,scf_000006_A_fumigatus_A1163,1286035,1286852,-
AFUB_076540,Afu6g10490,99.25,1335,scf_000006_A_fumigatus_A1163,1287090,1288486,+
AFUB_076550,Afu6g10500,99.29,987,scf_000006_A_fumigatus_A1163,1288862,1290272,-
AFUB_076560,Afu6g10510,99.85,660,scf_000006_A_fumigatus_A1163,1291749,1294199,+
AFUB_076570,Afu6g10520,100.00,1131,scf_000006_A_fumigatus_A1163,1294535,1296049,-
AFUB_076580,Afu6g10530,100.00,315,scf_000006_A_fumigatus_A1163,1296145,1296575,+
AFUB_076590,Afu6g10540,98.97,677,scf_000006_A_fumigatus_A1163,1297091,1298547,-
AFUB_076600,Afu6g10550,100.00,1206,scf_000006_A_fumigatus_A1163,1298794,1301784,-
AFUB_076610,Afu6g10560,100.00,582,scf_000006_A_fumigatus_A1163,1302787,1303767,+
AFUB_076620,Afu6g10580,99.84,609,scf_000006_A_fumigatus_A1163,1305295,1306089,+
AFUB_076630,Afu6g10590,100.00,2919,scf_000006_A_fumigatus_A1163,1306650,1310155,-
AFUB_076640,Afu6g10600,99.76,1674,scf_000006_A_fumigatus_A1163,1310532,1312359,-
AFUB_076650,Afu6g10610,100.00,819,scf_000006_A_fumigatus_A1163,1313061,1313954,+
AFUB_076660,Afu6g10620,99.44,1068,scf_000006_A_fumigatus_A1163,1314179,1315356,-
AFUB_076670,Afu6g10630,99.56,1146,scf_000006_A_fumigatus_A1163,1315486,1316754,+
AFUB_076680,Afu6g10640,99.29,564,scf_000006_A_fumigatus_A1163,1316835,1317432,+
AFUB_076690,Afu6g10650,99.62,1845,scf_000006_A_fumigatus_A1163,1318340,1321182,-
AFUB_076700,Afu6g10660,99.86,1461,scf_000006_A_fumigatus_A1163,1322549,1324731,+
AFUB_076710,Afu6g10670,99.84,624,scf_000006_A_fumigatus_A1163,1326295,1326976,-
AFUB_076720,Afu6g10680,100.00,1116,scf_000006_A_fumigatus_A1163,1327532,1329004,-
AFUB_076730,Afu6g10690,100.00,1017,scf_000006_A_fumigatus_A1163,1329232,1330732,+
AFUB_076740,Afu6g10700,100.00,286,scf_000006_A_fumigatus_A1163,1330817,1332019,+
AFUB_076750,Afu6g10710,100.00,2625,scf_000006_A_fumigatus_A1163,1332076,1334759,-
AFUB_076760,Afu6g10720,99.92,1191,scf_000006_A_fumigatus_A1163,1335173,1337191,-
AFUB_076770,Afu6g10730,99.93,1350,scf_000006_A_fumigatus_A1163,1337655,1339662,-
AFUB_076780,Afu6g10740,99.72,1065,scf_000006_A_fumigatus_A1163,1340161,1341411,+
AFUB_076790,Afu6g10750,99.89,3621,scf_000006_A_fumigatus_A1163,1342267,1346152,+
AFUB_076800,Afu6g10760,100.00,879,scf_000006_A_fumigatus_A1163,1347007,1348171,-
AFUB_076810,Afu6g10770,100.00,834,scf_000006_A_fumigatus_A1163,1348225,1349605,+
AFUB_076820,Afu6g10780,100.00,1596,scf_000006_A_fumigatus_A1163,1349757,1351994,+
AFUB_076830,Afu6g10790,99.93,1530,scf_000006_A_fumigatus_A1163,1352314,1354364,+
AFUB_076840,Afu6g10800,99.88,1632,scf_000006_A_fumigatus_A1163,1354648,1356592,+
AFUB_076850,Afu6g10810,100.00,1467,scf_000006_A_fumigatus_A1163,1357268,1359273,+
AFUB_076860,Afu6g10820,100.00,906,scf_000006_A_fumigatus_A1163,1359582,1360640,+
AFUB_076870,Afu6g10830,100.00,990,scf_000006_A_fumigatus_A1163,1360724,1362566,-
AFUB_076880,Afu6g10840,99.87,789,scf_000006_A_fumigatus_A1163,1362751,1363853,-
AFUB_076890,Afu6g10850,99.53,643,scf_000006_A_fumigatus_A1163,1365362,1366506,+
AFUB_076900,Afu6g10860,99.89,921,scf_000006_A_fumigatus_A1163,1366572,1367562,-
AFUB_076910,Afu6g10880,99.94,1539,scf_000006_A_fumigatus_A1163,1368227,1370318,-
AFUB_076920,Afu6g10890,99.88,2502,scf_000006_A_fumigatus_A1163,1370459,1373891,-
AFUB_076930,Afu6g10900,99.95,2154,scf_000006_A_fumigatus_A1163,1373996,1376394,-
AFUB_076940,Afu6g10900,100.00,313,scf_000006_A_fumigatus_A1163,1376082,1376414,+
AFUB_076950,Afu6g10930,99.91,1125,scf_000006_A_fumigatus_A1163,1379844,1380968,+
AFUB_076960,Afu6g10930,99.89,873,scf_000006_A_fumigatus_A1163,1381087,1381959,+
AFUB_076970,Afu6g10940,100.00,762,scf_000006_A_fumigatus_A1163,1382415,1383856,-
AFUB_076980,Afu6g10960,100.00,240,scf_000006_A_fumigatus_A1163,1383888,1384732,-
AFUB_076990,Afu6g10965,100.00,333,scf_000006_A_fumigatus_A1163,1384877,1385486,-
AFUB_077000,Afu6g10970,100.00,576,scf_000006_A_fumigatus_A1163,1386060,1386635,+
AFUB_077010,Afu6g10980,100.00,3423,scf_000006_A_fumigatus_A1163,1386981,1390964,-
AFUB_077020,Afu6g10990,99.95,2088,scf_000006_A_fumigatus_A1163,1391143,1394088,-
AFUB_077030,Afu6g11000,100.00,204,scf_000006_A_fumigatus_A1163,1395756,1395959,+
AFUB_077040,Afu6g11010,99.96,7734,scf_000006_A_fumigatus_A1163,1396260,1404180,+
AFUB_077050,Afu6g11020,99.82,1098,scf_000006_A_fumigatus_A1163,1404866,1407052,+
AFUB_077060,Afu6g11030,99.12,1586,scf_000006_A_fumigatus_A1163,1407769,1409888,+
AFUB_077070,Afu6g11040,99.69,972,scf_000006_A_fumigatus_A1163,1410227,1411910,-
AFUB_077080,Afu6g11060,100.00,645,scf_000006_A_fumigatus_A1163,1412110,1413130,-
AFUB_077090,Afu6g11070,100.00,2364,scf_000006_A_fumigatus_A1163,1413303,1415735,+
AFUB_077110,Afu6g11090,100.00,126,scf_000006_A_fumigatus_A1163,1416471,1416596,-
AFUB_077120,Afu6g11100,100.00,1677,scf_000006_A_fumigatus_A1163,1416610,1418569,+
AFUB_077130,Afu6g11110,99.82,1656,scf_000006_A_fumigatus_A1163,1418646,1421946,-
AFUB_077140,Afu6g11120,99.16,1780,scf_000006_A_fumigatus_A1163,1430925,1433729,-
AFUB_077150,Afu6g11130,100.00,837,scf_000006_A_fumigatus_A1163,1434098,1435280,+
AFUB_077160,Afu6g11140,100.00,1974,scf_000006_A_fumigatus_A1163,1435556,1437975,-
AFUB_077170,Afu6g11150,100.00,525,scf_000006_A_fumigatus_A1163,1438551,1439216,+
AFUB_077180,Afu6g11160,100.00,840,scf_000006_A_fumigatus_A1163,1439519,1440476,-
AFUB_077190,Afu6g11170,99.56,1353,scf_000006_A_fumigatus_A1163,1441871,1445256,-
AFUB_077200,Afu6g11180,100.00,1092,scf_000006_A_fumigatus_A1163,1448395,1450347,-
AFUB_077210,Afu6g11190,99.54,4555,scf_000006_A_fumigatus_A1163,1450632,1455964,+
AFUB_077220,Afu6g11200,100.00,2730,scf_000006_A_fumigatus_A1163,1458570,1461956,+
AFUB_077230,Afu6g11210,99.90,972,scf_000006_A_fumigatus_A1163,1462644,1463792,-
AFUB_077240,Afu6g11220,100.00,3225,scf_000006_A_fumigatus_A1163,1464528,1467827,+
AFUB_077250,Afu6g11230,100.00,1878,scf_000006_A_fumigatus_A1163,1468669,1470621,-
AFUB_077260,Afu6g11240,100.00,234,scf_000006_A_fumigatus_A1163,1471185,1471418,+
AFUB_077270,Afu6g11250,100.00,1854,scf_000006_A_fumigatus_A1163,1471742,1473708,-
AFUB_077280,Afu6g11260,100.00,801,scf_000006_A_fumigatus_A1163,1473765,1475172,+
AFUB_077290,Afu6g11270,100.00,762,scf_000006_A_fumigatus_A1163,1476059,1477294,-
AFUB_077300,Afu6g11280,100.00,768,scf_000006_A_fumigatus_A1163,1477669,1478613,-
AFUB_077310,Afu6g11290,100.00,2385,scf_000006_A_fumigatus_A1163,1479195,1481759,-
AFUB_077320,Afu6g11300,100.00,3324,scf_000006_A_fumigatus_A1163,1482742,1486926,-
AFUB_077330,Afu6g11310,99.99,6771,scf_000006_A_fumigatus_A1163,1488432,1496071,+
AFUB_077340,Afu6g11320,99.93,1488,scf_000006_A_fumigatus_A1163,1497094,1499093,+
AFUB_077350,Afu6g11330,99.92,1192,scf_000006_A_fumigatus_A1163,1499515,1501313,+
AFUB_077360,Afu6g11340,99.88,1644,scf_000006_A_fumigatus_A1163,1501323,1503777,-
AFUB_077370,Afu6g11360,100.00,2274,scf_000006_A_fumigatus_A1163,1503821,1506452,+
AFUB_077380,Afu6g11370,100.00,2058,scf_000006_A_fumigatus_A1163,1506732,1509217,-
AFUB_077390,Afu6g11380,100.00,510,scf_000006_A_fumigatus_A1163,1509318,1510660,+
AFUB_077400,Afu6g11390,100.00,1428,scf_000006_A_fumigatus_A1163,1511256,1512953,+
AFUB_077410,Afu6g11400,100.00,3210,scf_000006_A_fumigatus_A1163,1513420,1516691,-
AFUB_077420,Afu6g11410,100.00,2355,scf_000006_A_fumigatus_A1163,1517147,1519905,+
AFUB_077430,Afu6g11420,100.00,1875,scf_000006_A_fumigatus_A1163,1519907,1522927,-
AFUB_077440,Afu6g11430,100.00,1680,scf_000006_A_fumigatus_A1163,1524604,1526696,+
AFUB_077450,Afu6g11440,100.00,741,scf_000006_A_fumigatus_A1163,1526867,1527654,-
AFUB_077460,Afu6g11450,100.00,1998,scf_000006_A_fumigatus_A1163,1529950,1532628,-
AFUB_077470,Afu6g11460,99.26,1746,scf_000006_A_fumigatus_A1163,1534879,1537060,-
AFUB_077480,Afu6g11470,100.00,1167,scf_000006_A_fumigatus_A1163,1537185,1538755,+
AFUB_077490,Afu6g11480,100.00,1602,scf_000006_A_fumigatus_A1163,1539153,1540865,+
AFUB_077500,Afu6g11490,100.00,693,scf_000006_A_fumigatus_A1163,1541563,1542255,+
AFUB_077510,Afu6g11500,99.75,405,scf_000006_A_fumigatus_A1163,1542307,1542711,-
AFUB_077520,Afu6g11510,99.96,2307,scf_000006_A_fumigatus_A1163,1543243,1546326,+
AFUB_077530,Afu6g11520,99.92,1311,scf_000006_A_fumigatus_A1163,1549805,1551326,+
AFUB_077540,Afu6g11530,99.77,438,scf_000006_A_fumigatus_A1163,1551937,1553162,+
AFUB_077550,Afu6g11540,100.00,1641,scf_000006_A_fumigatus_A1163,1553256,1555056,-
AFUB_077560,Afu3g11180,97.30,185,scf_000006_A_fumigatus_A1163,1555841,1556053,-
AFUB_077580,Afu6g11560,99.83,1164,scf_000006_A_fumigatus_A1163,1557728,1559154,+
AFUB_077590,Afu6g11570,99.73,1110,scf_000006_A_fumigatus_A1163,1559775,1561206,-
AFUB_077600,Afu6g11580,100.00,945,scf_000006_A_fumigatus_A1163,1561350,1562586,-
AFUB_077610,Afu6g11590,100.00,732,scf_000006_A_fumigatus_A1163,1562707,1563485,+
AFUB_077620,Afu6g11600,100.00,1194,scf_000006_A_fumigatus_A1163,1563551,1564947,-
AFUB_077630,Afu6g11610,99.94,1599,scf_000006_A_fumigatus_A1163,1566177,1567775,-
AFUB_077640,Afu6g11620,100.00,879,scf_000006_A_fumigatus_A1163,1571693,1572571,+
AFUB_077650,Afu6g11660,100.00,1227,scf_000006_A_fumigatus_A1163,1572854,1574316,-
AFUB_077660,Afu6g11670,99.81,1566,scf_000006_A_fumigatus_A1163,1575349,1577025,-
AFUB_077670,Afu6g11680,99.72,1776,scf_000006_A_fumigatus_A1163,1577544,1579910,-
AFUB_077690,Afu6g11700,99.15,1536,scf_000006_A_fumigatus_A1163,1582190,1585506,+
AFUB_077710,Afu6g11710,95.45,528,scf_000006_A_fumigatus_A1163,1587902,1588482,+
AFUB_077720,Afu6g11720,99.82,1113,scf_000006_A_fumigatus_A1163,1589681,1590902,-
AFUB_077730,Afu6g11740,99.01,912,scf_000006_A_fumigatus_A1163,1593901,1594855,+
AFUB_077740,Afu6g11750,99.70,1657,scf_000006_A_fumigatus_A1163,1595667,1597769,+
AFUB_077760,Afu6g11770,99.88,849,scf_000006_A_fumigatus_A1163,1598406,1599475,+
AFUB_077770,Afu6g11780,99.79,1413,scf_000006_A_fumigatus_A1163,1604720,1606270,+
AFUB_077800,Afu6g11790,99.81,525,scf_000006_A_fumigatus_A1163,1624040,1624799,-
AFUB_077810,Afu6g11800,100.00,867,scf_000006_A_fumigatus_A1163,1635388,1636375,-
AFUB_077820,Afu6g11810,99.77,867,scf_000006_A_fumigatus_A1163,1637604,1638596,+
AFUB_077830,Afu6g11820,99.89,927,scf_000006_A_fumigatus_A1163,1640442,1641477,-
AFUB_077840,Afu6g11840,99.93,1449,scf_000006_A_fumigatus_A1163,1643315,1645344,-
AFUB_077850,Afu6g11850,99.75,1194,scf_000006_A_fumigatus_A1163,1645689,1646951,+
AFUB_077860,Afu6g11870,100.00,168,scf_000006_A_fumigatus_A1163,1648284,1648451,+
AFUB_077870,Afu6g11870,99.87,799,scf_000006_A_fumigatus_A1163,1648669,1649796,-
AFUB_077880,Afu6g11880,100.00,1296,scf_000006_A_fumigatus_A1163,1650710,1652190,+
AFUB_077890,Afu6g11890,99.86,2793,scf_000006_A_fumigatus_A1163,1653434,1656793,-
AFUB_077899,Afu6g11900,99.10,222,scf_000006_A_fumigatus_A1163,1662636,1662944,+
AFUB_077900,Afu6g11910,99.92,2571,scf_000006_A_fumigatus_A1163,1664209,1667042,-
AFUB_077910,Afu6g11920,99.90,1028,scf_000006_A_fumigatus_A1163,1667813,1669580,-
AFUB_077920,Afu6g11930,99.00,1004,scf_000006_A_fumigatus_A1163,1669796,1672250,+
AFUB_077930,Afu6g11950,99.81,531,scf_000006_A_fumigatus_A1163,1672584,1673235,+
AFUB_077940,Afu6g11960,99.48,771,scf_000006_A_fumigatus_A1163,1674110,1675332,-
AFUB_077950,Afu6g11970,99.21,759,scf_000006_A_fumigatus_A1163,1676149,1677700,+
AFUB_077960,Afu6g11980,99.75,2384,scf_000006_A_fumigatus_A1163,1678922,1681751,+
AFUB_077970,Afu6g11990,100.00,318,scf_000006_A_fumigatus_A1163,1684433,1684933,+
AFUB_077980,Afu6g12000,100.00,285,scf_000006_A_fumigatus_A1163,1685763,1686281,+
AFUB_077995,Afu6g12010,99.92,1230,scf_000006_A_fumigatus_A1163,1687866,1691016,-
AFUB_078010,Afu6g12020,99.47,2094,scf_000006_A_fumigatus_A1163,1691135,1695046,+
AFUB_078020,Afu6g12030,99.70,672,scf_000006_A_fumigatus_A1163,1695675,1698017,-
AFUB_078030,Afu6g12040,99.62,1581,scf_000006_A_fumigatus_A1163,1698688,1700542,+
AFUB_078040,Afu6g12050,99.91,3483,scf_000006_A_fumigatus_A1163,1701787,1705701,+
AFUB_078050,Afu6g12060,99.89,938,scf_000006_A_fumigatus_A1163,1706102,1707468,-
AFUB_078060,Afu6g12070,99.20,1494,scf_000006_A_fumigatus_A1163,1708297,1710120,+
AFUB_078070,Afu6g12080,99.92,11868,scf_000006_A_fumigatus_A1163,1711510,1723499,-
AFUB_078080,Afu6g12090,99.84,1857,scf_000006_A_fumigatus_A1163,1726523,1728379,+
AFUB_078100,Afu6g12110,99.85,1341,scf_000006_A_fumigatus_A1163,1731150,1732552,+
AFUB_078110,Afu6g12120,99.74,1143,scf_000006_A_fumigatus_A1163,1732977,1734183,-
AFUB_078120,Afu6g12130,99.95,2115,scf_000006_A_fumigatus_A1163,1736155,1738325,+
AFUB_078130,Afu6g12140,100.00,867,scf_000006_A_fumigatus_A1163,1738366,1739288,-
AFUB_078140,Afu6g12145,100.00,261,scf_000006_A_fumigatus_A1163,1741062,1741380,-
AFUB_078150,Afu6g12150,99.82,558,scf_000006_A_fumigatus_A1163,1743183,1744023,+
AFUB_078160,Afu6g12160,99.95,2094,scf_000006_A_fumigatus_A1163,1745162,1747425,+
AFUB_078170,Afu6g12170,100.00,339,scf_000006_A_fumigatus_A1163,1747937,1748863,+
AFUB_078180,Afu6g12180,98.64,1320,scf_000006_A_fumigatus_A1163,1749612,1751340,+
AFUB_078190,Afu6g12190,99.81,1047,scf_000006_A_fumigatus_A1163,1754237,1755377,+
AFUB_078200,Afu6g12200,100.00,324,scf_000006_A_fumigatus_A1163,1755742,1756259,+
AFUB_078210,Afu6g12210,100.00,666,scf_000006_A_fumigatus_A1163,1757336,1758047,+
AFUB_078230,Afu6g12220,100.00,585,scf_000006_A_fumigatus_A1163,1759379,1760046,-
AFUB_078240,Afu6g12230,100.00,1923,scf_000006_A_fumigatus_A1163,1760283,1762967,-
AFUB_078250,Afu6g12240,99.92,1281,scf_000006_A_fumigatus_A1163,1763338,1764663,-
AFUB_078260,Afu6g12250,99.87,1557,scf_000006_A_fumigatus_A1163,1765012,1767475,-
AFUB_078270,Afu6g12270,99.95,3798,scf_000006_A_fumigatus_A1163,1767476,1772592,-
AFUB_078280,Afu6g12280,100.00,594,scf_000006_A_fumigatus_A1163,1772709,1773882,+
AFUB_078290,Afu6g12290,99.92,2547,scf_000006_A_fumigatus_A1163,1775620,1779338,+
AFUB_078300,Afu6g12300,99.17,1443,scf_000006_A_fumigatus_A1163,1780536,1782607,-
AFUB_078310,Afu6g12310,99.89,900,scf_000006_A_fumigatus_A1163,1785204,1786492,+
AFUB_078320,Afu6g12320,99.93,1455,scf_000006_A_fumigatus_A1163,1786632,1788086,-
AFUB_078330,Afu6g12330,99.75,1587,scf_000006_A_fumigatus_A1163,1788532,1790253,+
AFUB_078340,Afu6g12340,99.84,3801,scf_000006_A_fumigatus_A1163,1791131,1794995,-
AFUB_078350,Afu6g12350,99.96,2856,scf_000006_A_fumigatus_A1163,1797722,1801120,+
AFUB_078360,Afu6g12360,99.93,2682,scf_000006_A_fumigatus_A1163,1802412,1805207,+
AFUB_078370,Afu6g12370,97.15,1858,scf_000006_A_fumigatus_A1163,1805427,1808365,+
