GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
AFUB_080660,2445,scf_000007_A_fumigatus_A1163,268661,271798,-,Afu8g07140,99.49,2335
AFUB_080670,804,scf_000007_A_fumigatus_A1163,272285,273204,-,Afu8g07130,100.00,804
AFUB_080680,1467,scf_000007_A_fumigatus_A1163,274368,275888,+,Afu8g07120,100.00,1467
AFUB_080690,822,scf_000007_A_fumigatus_A1163,277840,278768,+,Afu8g07110,100.00,822
AFUB_080700,741,scf_000007_A_fumigatus_A1163,278807,279707,-,Afu8g07100,100.00,741
AFUB_080710,744,scf_000007_A_fumigatus_A1163,280776,281973,-,Afu8g07090,99.33,747
AFUB_080720,1905,scf_000007_A_fumigatus_A1163,282344,284845,-,Afu8g07080,99.95,1905
AFUB_080730,1752,scf_000007_A_fumigatus_A1163,290352,292156,+,Afu8g07070,99.89,1752
AFUB_080740,468,scf_000007_A_fumigatus_A1163,292259,292827,-,Afu8g07060,99.79,468
AFUB_080750,792,scf_000007_A_fumigatus_A1163,294286,295124,-,Afu8g07050,100.00,792
AFUB_080760,330,scf_000007_A_fumigatus_A1163,295830,296219,-,Afu8g07040,99.70,330
AFUB_080770,1401,scf_000007_A_fumigatus_A1163,297048,298970,+,Afu8g07030,99.93,1401
AFUB_080780,1062,scf_000007_A_fumigatus_A1163,300768,301885,+,Afu8g07020,99.62,1062
AFUB_080790,2268,scf_000007_A_fumigatus_A1163,302760,305085,+,Afu8g07000,99.43,2268
AFUB_080800,2064,scf_000007_A_fumigatus_A1163,307803,310009,-,Afu8g06990,99.81,2064
AFUB_080810,930,scf_000007_A_fumigatus_A1163,312758,314235,+,Afu8g06980,99.86,692
AFUB_080820,1752,scf_000007_A_fumigatus_A1163,316028,317779,+,Afu8g06970,99.94,1752
AFUB_080830,1560,scf_000007_A_fumigatus_A1163,318578,320483,+,Afu8g06960,95.46,903
AFUB_080840,396,scf_000007_A_fumigatus_A1163,321383,321945,-,Afu8g06930,93.78,225
AFUB_080850,1563,scf_000007_A_fumigatus_A1163,321971,323998,+,Afu8g06930,99.05,1264
AFUB_080860,2697,scf_000007_A_fumigatus_A1163,324600,327796,+,Afu8g06920,99.96,2697
AFUB_080870,636,scf_000007_A_fumigatus_A1163,328090,328725,-,Afu8g06910,99.84,636
AFUB_080880,1230,scf_000007_A_fumigatus_A1163,329931,331209,-,Afu8g06890,99.67,1230
AFUB_080890,975,scf_000007_A_fumigatus_A1163,332105,333764,+,Afu8g06880,100.00,975
AFUB_080900,1908,scf_000007_A_fumigatus_A1163,335647,338104,+,Afu8g06870,99.95,1908
AFUB_080910,717,scf_000007_A_fumigatus_A1163,342171,343024,+,Afu8g06860,99.63,540
AFUB_080920,1302,scf_000007_A_fumigatus_A1163,343413,344860,-,Afu8g06850,99.62,1302
AFUB_080930,1098,scf_000007_A_fumigatus_A1163,345292,346551,-,Afu8g06840,99.82,1098
AFUB_080950,1050,scf_000007_A_fumigatus_A1163,348561,349850,+,Afu8g06830,99.62,1050
AFUB_080960,585,scf_000007_A_fumigatus_A1163,351552,352136,+,Afu8g06820,99.49,585
AFUB_080970,1872,scf_000007_A_fumigatus_A1163,356048,358150,-,Afu8g06810,99.68,1872
AFUB_080980,888,scf_000007_A_fumigatus_A1163,360192,361079,+,Afu8g06800,99.10,888
AFUB_080990,822,scf_000007_A_fumigatus_A1163,366698,367764,+,Afu8g06790,91.96,199
AFUB_081000,366,scf_000007_A_fumigatus_A1163,368566,369008,+,NONE,0,0
AFUB_081010,333,scf_000007_A_fumigatus_A1163,369094,369484,+,Afu8g06785,94.59,333
AFUB_081020,1032,scf_000007_A_fumigatus_A1163,370522,371553,+,Afu8g06780,90.52,686
AFUB_081030,981,scf_000007_A_fumigatus_A1163,377283,378611,+,Afu8g06770,99.39,981
AFUB_081040,1542,scf_000007_A_fumigatus_A1163,378958,380686,+,Afu8g06760,99.74,1542
AFUB_081050,2934,scf_000007_A_fumigatus_A1163,382939,386104,+,Afu8g06750,99.66,2934
AFUB_081060,366,scf_000007_A_fumigatus_A1163,386546,386911,+,NONE,0,0
AFUB_081070,633,scf_000007_A_fumigatus_A1163,388217,388849,-,Afu8g06710,99.84,633
AFUB_081080,1395,scf_000007_A_fumigatus_A1163,390151,391820,+,Afu8g06700,99.93,1395
AFUB_081090,1743,scf_000007_A_fumigatus_A1163,396214,398023,-,Afu8g06690,100.00,1743
AFUB_081100,900,scf_000007_A_fumigatus_A1163,399129,400275,-,Afu8g06680,100.00,900
AFUB_081110,900,scf_000007_A_fumigatus_A1163,400513,401568,+,Afu8g06670,100.00,900
AFUB_081130,1167,scf_000007_A_fumigatus_A1163,414405,415775,-,Afu8g06640,100.00,1167
AFUB_081140,792,scf_000007_A_fumigatus_A1163,416270,417222,-,Afu8g06630,99.87,783
AFUB_081150,846,scf_000007_A_fumigatus_A1163,421704,422549,-,Afu8g06620,100.00,846
AFUB_081160,1215,scf_000007_A_fumigatus_A1163,423031,424352,+,Afu8g06610,100.00,1060
AFUB_081170,918,scf_000007_A_fumigatus_A1163,425722,426639,+,Afu8g06600,100.00,918
AFUB_081180,963,scf_000007_A_fumigatus_A1163,428432,429825,-,Afu8g06590,100.00,963
AFUB_081190,1662,scf_000007_A_fumigatus_A1163,430712,432535,+,Afu8g06580,100.00,1662
AFUB_081200,1086,scf_000007_A_fumigatus_A1163,432583,433865,-,Afu8g06570,99.91,1087
AFUB_081210,1482,scf_000007_A_fumigatus_A1163,437106,438776,+,Afu8g06560,100.00,1482
AFUB_081220,576,scf_000007_A_fumigatus_A1163,439835,440550,+,NONE,0,0
AFUB_081229,636,scf_000007_A_fumigatus_A1163,441785,442615,+,Afu8g06554,99.69,636
AFUB_081230,687,scf_000007_A_fumigatus_A1163,442904,443637,+,Afu8g06550,100.00,687
AFUB_081240,1302,scf_000007_A_fumigatus_A1163,444359,445847,-,Afu8g06540,99.85,1302
AFUB_081250,1242,scf_000007_A_fumigatus_A1163,447365,448726,+,Afu8g06530,99.76,1242
AFUB_081260,1137,scf_000007_A_fumigatus_A1163,449330,450681,+,Afu8g06520,99.91,1137
AFUB_081270,852,scf_000007_A_fumigatus_A1163,453108,454116,+,Afu8g06510,100.00,852
AFUB_081280,300,scf_000007_A_fumigatus_A1163,454299,454708,+,NONE,0,0
AFUB_081290,408,scf_000007_A_fumigatus_A1163,454870,455323,+,Afu8g06500,100.00,222
AFUB_081300,2544,scf_000007_A_fumigatus_A1163,457396,459939,-,Afu8g06470,99.88,2544
AFUB_081310,1644,scf_000007_A_fumigatus_A1163,461408,463423,-,Afu8g06460,99.50,1412
AFUB_081320,1245,scf_000007_A_fumigatus_A1163,464376,465674,-,Afu8g06450,99.92,1245
AFUB_081330,1368,scf_000007_A_fumigatus_A1163,466889,468304,+,Afu8g06440,99.56,1368
AFUB_081340,261,scf_000007_A_fumigatus_A1163,468710,468970,-,Afu8g06430,99.23,261
AFUB_081350,945,scf_000007_A_fumigatus_A1163,469895,470962,+,Afu8g06420,99.44,718
AFUB_081360,1578,scf_000007_A_fumigatus_A1163,471306,472939,+,Afu8g06410,99.68,1578
AFUB_081370,906,scf_000007_A_fumigatus_A1163,473024,474200,-,Afu8g06405,99.43,522
AFUB_081380,939,scf_000007_A_fumigatus_A1163,476056,477413,-,Afu8g06100,99.15,939
AFUB_081390,1545,scf_000007_A_fumigatus_A1163,478139,479978,+,Afu8g06090,99.81,1545
AFUB_081400,1302,scf_000007_A_fumigatus_A1163,482077,483557,+,Afu8g06080,99.92,1302
AFUB_081410,576,scf_000007_A_fumigatus_A1163,484732,485667,+,NONE,0,0
AFUB_081420,819,scf_000007_A_fumigatus_A1163,486112,487709,-,Afu8g06070,100.00,513
AFUB_081430,954,scf_000007_A_fumigatus_A1163,492283,493236,+,Afu8g06060,99.90,954
AFUB_081440,1407,scf_000007_A_fumigatus_A1163,493752,495158,-,Afu8g06050,99.84,1247
AFUB_081460,504,scf_000007_A_fumigatus_A1163,497101,497604,-,Afu8g06040,99.80,504
AFUB_081470,1425,scf_000007_A_fumigatus_A1163,498337,499807,-,Afu8g06030,100.00,1425
AFUB_081480,1506,scf_000007_A_fumigatus_A1163,500588,502668,-,Afu8g06020,100.00,1506
AFUB_081500,1968,scf_000007_A_fumigatus_A1163,503376,505734,+,Afu8g06010,99.85,1968
AFUB_081510,1167,scf_000007_A_fumigatus_A1163,505910,507179,-,Afu8g06000,87.33,1010
AFUB_081530,237,scf_000007_A_fumigatus_A1163,508993,509283,+,Afu8g05985,87.50,184
AFUB_081540,1419,scf_000007_A_fumigatus_A1163,510827,512479,-,Afu8g05980,99.86,1419
AFUB_081550,1341,scf_000007_A_fumigatus_A1163,513481,515814,+,Afu8g05975,99.70,1341
AFUB_081560,1230,scf_000007_A_fumigatus_A1163,518203,519863,+,Afu8g05970,100.00,1230
AFUB_081570,672,scf_000007_A_fumigatus_A1163,520330,522403,+,Afu8g05960,99.78,446
AFUB_081580,669,scf_000007_A_fumigatus_A1163,522422,523331,-,Afu8g05950,99.85,669
AFUB_081600,1071,scf_000007_A_fumigatus_A1163,525394,526464,-,Afu8g05940,99.35,1071
AFUB_081610,663,scf_000007_A_fumigatus_A1163,527768,528507,-,Afu8g05930,99.55,663
AFUB_081620,369,scf_000007_A_fumigatus_A1163,529360,529911,-,Afu8g05920,99.52,207
AFUB_081630,765,scf_000007_A_fumigatus_A1163,532912,533899,+,Afu8g05910,100.00,765
AFUB_081640,207,scf_000007_A_fumigatus_A1163,533998,535013,-,Afu8g05900,100.00,207
AFUB_081650,438,scf_000007_A_fumigatus_A1163,535308,535796,+,Afu8g05890,99.54,438
AFUB_081660,348,scf_000007_A_fumigatus_A1163,536293,536749,+,Afu8g05880,99.71,345
AFUB_081670,729,scf_000007_A_fumigatus_A1163,537012,537740,-,Afu8g05870,100.00,729
AFUB_081680,1623,scf_000007_A_fumigatus_A1163,538046,539998,-,Afu8g05860,99.93,1347
AFUB_081690,1374,scf_000007_A_fumigatus_A1163,540312,541744,+,Afu8g05850,100.00,1374
AFUB_081700,2085,scf_000007_A_fumigatus_A1163,542000,544532,+,Afu8g05840,99.95,2085
AFUB_081710,1287,scf_000007_A_fumigatus_A1163,544574,546066,-,Afu8g05830,100.00,1287
AFUB_081720,2649,scf_000007_A_fumigatus_A1163,546421,549165,+,Afu8g05820,99.96,2649
AFUB_081730,1065,scf_000007_A_fumigatus_A1163,549340,550606,+,Afu8g05810,99.51,1027
AFUB_081740,1245,scf_000007_A_fumigatus_A1163,550861,552398,-,Afu8g05805,99.92,1245
AFUB_081750,1011,scf_000007_A_fumigatus_A1163,553542,555087,-,Afu8g05800,99.80,1011
AFUB_081760,741,scf_000007_A_fumigatus_A1163,555151,555891,-,Afu8g05790,100.00,741
AFUB_081770,2649,scf_000007_A_fumigatus_A1163,557295,560254,-,Afu8g05780,95.05,2264
AFUB_081780,912,scf_000007_A_fumigatus_A1163,560754,561730,+,Afu8g05770,100.00,912
AFUB_081790,1083,scf_000007_A_fumigatus_A1163,562329,563902,-,Afu8g05760,99.91,1083
AFUB_081800,1230,scf_000007_A_fumigatus_A1163,564759,565988,-,Afu8g05750,99.74,1138
AFUB_081810,789,scf_000007_A_fumigatus_A1163,566330,567209,-,Afu8g05740,98.38,801
AFUB_081820,1068,scf_000007_A_fumigatus_A1163,567745,569550,-,Afu8g05730,100.00,154
AFUB_081830,594,scf_000007_A_fumigatus_A1163,570197,571288,-,Afu8g05720,99.83,594
AFUB_081840,1629,scf_000007_A_fumigatus_A1163,575250,577297,+,Afu8g05710,99.75,1629
AFUB_081850,867,scf_000007_A_fumigatus_A1163,578104,579708,+,Afu8g05700,99.54,867
AFUB_081860,831,scf_000007_A_fumigatus_A1163,579722,580618,+,Afu8g05690,99.28,831
AFUB_081870,3360,scf_000007_A_fumigatus_A1163,582375,586746,-,Afu8g05680,99.88,3360
AFUB_081880,858,scf_000007_A_fumigatus_A1163,586912,588227,+,Afu8g05670,100.00,858
AFUB_081890,3804,scf_000007_A_fumigatus_A1163,590021,594255,+,Afu8g05660,99.97,3804
AFUB_081900,570,scf_000007_A_fumigatus_A1163,594662,595308,-,Afu8g05650,100.00,570
AFUB_081910,2475,scf_000007_A_fumigatus_A1163,595780,598317,-,Afu8g05640,99.96,2475
AFUB_081920,3549,scf_000007_A_fumigatus_A1163,599444,604252,-,Afu8g05630,99.83,3549
AFUB_081930,2166,scf_000007_A_fumigatus_A1163,607798,611392,+,Afu8g05620,99.95,2166
AFUB_081940,1851,scf_000007_A_fumigatus_A1163,613516,615599,-,Afu8g05610,99.95,1851
AFUB_081960,252,scf_000007_A_fumigatus_A1163,621258,621621,+,Afu8g05600,100.00,252
AFUB_081970,864,scf_000007_A_fumigatus_A1163,621796,622659,-,Afu8g05590,99.88,864
AFUB_081980,1578,scf_000007_A_fumigatus_A1163,622941,624983,-,Afu8g05580,100.00,1578
AFUB_081990,4494,scf_000007_A_fumigatus_A1163,625922,631447,-,Afu8g05570,99.98,4494
AFUB_082000,1416,scf_000007_A_fumigatus_A1163,632972,635950,-,Afu8g05560,100.00,1416
AFUB_082010,1104,scf_000007_A_fumigatus_A1163,636047,637983,+,Afu8g05540,99.91,1104
AFUB_082020,1893,scf_000007_A_fumigatus_A1163,638187,640332,-,Afu8g05530,100.00,1893
AFUB_082030,1464,scf_000007_A_fumigatus_A1163,642090,643993,-,Afu8g05520,100.00,1464
AFUB_082040,1047,scf_000007_A_fumigatus_A1163,646459,647620,+,Afu8g05510,100.00,1047
AFUB_082050,1254,scf_000007_A_fumigatus_A1163,648324,649691,-,Afu8g05500,99.76,1239
AFUB_082060,1125,scf_000007_A_fumigatus_A1163,650692,652373,+,Afu8g05490,100.00,1125
AFUB_082070,1359,scf_000007_A_fumigatus_A1163,652489,654615,+,Afu8g05480,100.00,1359
AFUB_082079,186,scf_000007_A_fumigatus_A1163,660311,660512,+,Afu8g05470,100.00,186
AFUB_082080,1938,scf_000007_A_fumigatus_A1163,660843,662864,+,Afu8g05460,100.00,1927
AFUB_082090,1092,scf_000007_A_fumigatus_A1163,665254,666839,-,Afu8g05450,99.90,1046
AFUB_082100,825,scf_000007_A_fumigatus_A1163,667288,668503,-,Afu8g05440,100.00,825
AFUB_082110,1656,scf_000007_A_fumigatus_A1163,668623,670552,+,Afu8g05430,100.00,1656
AFUB_082120,954,scf_000007_A_fumigatus_A1163,670654,671607,-,Afu8g05420,100.00,492
AFUB_082130,666,scf_000007_A_fumigatus_A1163,673562,674413,+,Afu8g05410,100.00,666
AFUB_082140,1047,scf_000007_A_fumigatus_A1163,675237,677013,+,Afu8g05400,99.90,1047
AFUB_082150,3660,scf_000007_A_fumigatus_A1163,677887,681932,+,Afu8g05380,99.95,3660
AFUB_082160,3192,scf_000007_A_fumigatus_A1163,682200,685937,-,Afu8g05370,99.97,3192
AFUB_082170,705,scf_000007_A_fumigatus_A1163,686150,686909,+,Afu8g05360,99.86,705
AFUB_082180,807,scf_000007_A_fumigatus_A1163,687253,688329,-,Afu8g05350,100.00,807
AFUB_082190,615,scf_000007_A_fumigatus_A1163,688646,689425,+,Afu8g05340,100.00,615
AFUB_082200,897,scf_000007_A_fumigatus_A1163,689986,691127,-,Afu8g05330,99.89,897
AFUB_082210,1671,scf_000007_A_fumigatus_A1163,692028,694124,-,Afu8g05320,100.00,1671
AFUB_082220,570,scf_000007_A_fumigatus_A1163,694684,695880,-,Afu8g05310,100.00,570
AFUB_082230,510,scf_000007_A_fumigatus_A1163,696116,697832,+,Afu8g05300,100.00,510
AFUB_082240,1434,scf_000007_A_fumigatus_A1163,698743,700325,+,Afu8g05290,98.45,1163
AFUB_082250,3144,scf_000007_A_fumigatus_A1163,700864,704340,-,Afu8g05280,99.90,3144
AFUB_082260,2589,scf_000007_A_fumigatus_A1163,705411,709553,+,Afu8g05270,99.92,2589
AFUB_082270,975,scf_000007_A_fumigatus_A1163,709634,710967,+,Afu8g05260,100.00,975
AFUB_082280,1710,scf_000007_A_fumigatus_A1163,711238,713289,+,Afu8g05240,99.88,1710
AFUB_082290,1968,scf_000007_A_fumigatus_A1163,713519,715669,+,Afu8g05230,100.00,1968
AFUB_082300,1503,scf_000007_A_fumigatus_A1163,715783,717738,-,Afu8g05220,99.60,1509
AFUB_082310,1323,scf_000007_A_fumigatus_A1163,718208,719668,-,Afu8g05210,100.00,1323
AFUB_082320,1206,scf_000007_A_fumigatus_A1163,720108,721587,+,Afu8g05200,100.00,1206
AFUB_082330,1626,scf_000007_A_fumigatus_A1163,721799,723424,-,Afu8g05190,99.94,1626
AFUB_082340,1341,scf_000007_A_fumigatus_A1163,724391,725731,+,Afu8g05170,99.93,1341
AFUB_082350,1335,scf_000007_A_fumigatus_A1163,734399,735918,-,Afu8g05160,100.00,1335
AFUB_082360,1797,scf_000007_A_fumigatus_A1163,736594,738450,-,Afu8g05140,100.00,1797
AFUB_082370,555,scf_000007_A_fumigatus_A1163,739400,740034,-,Afu8g05130,100.00,555
AFUB_082380,795,scf_000007_A_fumigatus_A1163,740608,742093,-,Afu8g05120,100.00,795
AFUB_082390,924,scf_000007_A_fumigatus_A1163,743345,744462,+,Afu8g05110,100.00,924
AFUB_082400,558,scf_000007_A_fumigatus_A1163,745379,746265,+,Afu8g05100,100.00,558
AFUB_082410,1209,scf_000007_A_fumigatus_A1163,747415,748928,-,Afu8g05090,99.80,1004
AFUB_082420,285,scf_000007_A_fumigatus_A1163,750298,751785,-,Afu8g05080,100.00,285
AFUB_082430,1389,scf_000007_A_fumigatus_A1163,752168,753901,+,Afu8g05070,100.00,1389
AFUB_082440,1947,scf_000007_A_fumigatus_A1163,754337,756283,-,Afu8g05060,100.00,1947
AFUB_082450,522,scf_000007_A_fumigatus_A1163,757075,757775,-,Afu8g05050,100.00,522
AFUB_082460,951,scf_000007_A_fumigatus_A1163,757983,758933,+,Afu8g05040,100.00,951
AFUB_082470,627,scf_000007_A_fumigatus_A1163,759217,760167,+,Afu8g05030,100.00,627
AFUB_082480,1893,scf_000007_A_fumigatus_A1163,760924,763504,+,Afu8g05020,100.00,1803
AFUB_082490,1872,scf_000007_A_fumigatus_A1163,775201,777246,+,Afu8g05010,99.78,1380
AFUB_082500,1257,scf_000007_A_fumigatus_A1163,777734,779072,+,Afu8g05000,100.00,1257
AFUB_082510,1629,scf_000007_A_fumigatus_A1163,779586,781214,-,Afu8g04990,100.00,1629
AFUB_082520,561,scf_000007_A_fumigatus_A1163,783952,784512,-,Afu8g04980,99.82,561
AFUB_082530,1161,scf_000007_A_fumigatus_A1163,786051,787211,-,Afu8g04970,99.83,1161
AFUB_082540,237,scf_000007_A_fumigatus_A1163,787520,788041,+,Afu8g04960,100.00,237
AFUB_082550,4077,scf_000007_A_fumigatus_A1163,788340,792785,-,Afu8g04950,100.00,4077
AFUB_082560,1290,scf_000007_A_fumigatus_A1163,792955,795237,+,Afu8g04940,100.00,1290
AFUB_082570,3711,scf_000007_A_fumigatus_A1163,795354,799123,-,Afu8g04920,99.97,3711
AFUB_082580,1932,scf_000007_A_fumigatus_A1163,801877,804361,+,Afu8g04910,98.73,711
AFUB_082590,678,scf_000007_A_fumigatus_A1163,804615,805999,-,Afu8g04900,100.00,678
AFUB_082600,585,scf_000007_A_fumigatus_A1163,807019,808983,+,Afu8g04890,100.00,369
AFUB_082610,1449,scf_000007_A_fumigatus_A1163,810647,812320,+,Afu8g04880,100.00,1449
AFUB_082620,1215,scf_000007_A_fumigatus_A1163,812726,814098,+,Afu8g04870,99.92,1215
AFUB_082630,714,scf_000007_A_fumigatus_A1163,814194,814976,-,Afu8g04860,100.00,714
AFUB_082640,1644,scf_000007_A_fumigatus_A1163,815721,817902,-,Afu8g04850,99.88,1644
AFUB_082650,2316,scf_000007_A_fumigatus_A1163,818247,821287,+,Afu8g04840,100.00,2316
AFUB_082660,1242,scf_000007_A_fumigatus_A1163,822286,823527,+,Afu8g04830,100.00,1242
AFUB_082670,2067,scf_000007_A_fumigatus_A1163,824416,826546,+,Afu8g04826,100.00,2067
AFUB_082690,957,scf_000007_A_fumigatus_A1163,827651,829553,-,Afu8g04820,100.00,957
AFUB_082700,1011,scf_000007_A_fumigatus_A1163,829916,831149,+,Afu8g04810,100.00,1011
AFUB_082710,3174,scf_000007_A_fumigatus_A1163,832283,835739,+,Afu8g04800,99.94,3174
AFUB_082720,993,scf_000007_A_fumigatus_A1163,836011,837432,+,Afu8g04790,100.00,993
AFUB_082730,654,scf_000007_A_fumigatus_A1163,837603,839172,+,Afu8g04780,100.00,654
AFUB_082740,2103,scf_000007_A_fumigatus_A1163,841130,844104,-,Afu8g04770,100.00,2103
AFUB_082750,750,scf_000007_A_fumigatus_A1163,844332,845081,+,Afu8g04760,99.87,750
AFUB_082760,3057,scf_000007_A_fumigatus_A1163,845262,848518,-,Afu8g04750,99.97,3057
AFUB_082770,6630,scf_000007_A_fumigatus_A1163,848901,855530,+,Afu8g04740,100.00,6630
AFUB_082780,2187,scf_000007_A_fumigatus_A1163,855950,858230,+,Afu8g04730,99.95,2187
AFUB_082790,639,scf_000007_A_fumigatus_A1163,858747,859385,+,Afu8g04720,100.00,639
AFUB_082800,984,scf_000007_A_fumigatus_A1163,859839,860822,+,Afu8g04710,100.00,984
AFUB_082810,1626,scf_000007_A_fumigatus_A1163,860950,863832,-,Afu8g04702,100.00,1626
AFUB_082820,1068,scf_000007_A_fumigatus_A1163,864106,865553,-,Afu8g04680,99.89,900
AFUB_082830,1281,scf_000007_A_fumigatus_A1163,865940,867344,-,Afu8g04670,100.00,1281
AFUB_082840,2040,scf_000007_A_fumigatus_A1163,868507,870546,+,Afu8g04660,99.95,2040
AFUB_082850,579,scf_000007_A_fumigatus_A1163,871259,872086,-,Afu8g04650,100.00,579
AFUB_082860,1212,scf_000007_A_fumigatus_A1163,872192,873989,+,Afu8g04640,99.92,1212
AFUB_082870,1182,scf_000007_A_fumigatus_A1163,875305,878321,-,Afu8g04630,100.00,1182
AFUB_082880,1713,scf_000007_A_fumigatus_A1163,879768,882476,-,Afu8g04620,100.00,1713
AFUB_082890,813,scf_000007_A_fumigatus_A1163,882875,884154,-,Afu8g04610,100.00,813
AFUB_082900,1614,scf_000007_A_fumigatus_A1163,884392,886548,-,Afu8g04590,99.94,1611
AFUB_082910,1362,scf_000007_A_fumigatus_A1163,886718,888939,+,Afu8g04580,100.00,1362
AFUB_082920,1824,scf_000007_A_fumigatus_A1163,889508,891686,-,Afu8g04570,98.55,1038
AFUB_082930,1338,scf_000007_A_fumigatus_A1163,893118,895429,-,Afu8g04560,100.00,1338
AFUB_082940,981,scf_000007_A_fumigatus_A1163,898009,899644,+,Afu8g04550,100.00,981
AFUB_082950,2628,scf_000007_A_fumigatus_A1163,900091,902886,+,Afu8g04540,100.00,2628
AFUB_082960,1563,scf_000007_A_fumigatus_A1163,903157,904800,+,Afu8g04530,100.00,1563
AFUB_082970,3408,scf_000007_A_fumigatus_A1163,905382,910291,+,Afu8g04520,99.94,3408
AFUB_082990,909,scf_000007_A_fumigatus_A1163,911236,912144,+,Afu8g04510,100.00,909
AFUB_083000,2343,scf_000007_A_fumigatus_A1163,912624,915377,-,Afu8g04500,99.96,2343
AFUB_083010,1146,scf_000007_A_fumigatus_A1163,915496,917080,-,Afu8g04490,99.74,1146
AFUB_083030,1527,scf_000007_A_fumigatus_A1163,918006,920888,-,Afu8g04480,99.80,1527
AFUB_083070,1377,scf_000007_A_fumigatus_A1163,925620,927049,+,Afu8g04470,99.71,1375
AFUB_083080,2139,scf_000007_A_fumigatus_A1163,927610,929803,-,Afu8g04460,99.64,1943
AFUB_083090,153,scf_000007_A_fumigatus_A1163,930876,931028,+,Afu8g04450,100.00,153
AFUB_083100,651,scf_000007_A_fumigatus_A1163,931111,931882,-,Afu8g04440,99.85,651
AFUB_083110,2232,scf_000007_A_fumigatus_A1163,932145,935529,+,Afu8g04430,99.96,2232
AFUB_083120,2322,scf_000007_A_fumigatus_A1163,936192,941002,+,Afu8g04420,99.96,2322
AFUB_083130,1563,scf_000007_A_fumigatus_A1163,941019,942797,-,Afu8g04410,98.40,1442
AFUB_083140,1617,scf_000007_A_fumigatus_A1163,944320,945993,+,Afu8g04400,99.88,1617
AFUB_083150,876,scf_000007_A_fumigatus_A1163,946763,947744,+,Afu8g04390,99.77,876
AFUB_083160,1179,scf_000007_A_fumigatus_A1163,948173,950506,+,Afu8g04380,99.83,1179
AFUB_083170,666,scf_000007_A_fumigatus_A1163,951904,952628,-,Afu8g04370,99.85,666
AFUB_083180,2073,scf_000007_A_fumigatus_A1163,954085,956235,-,Afu8g04360,99.76,2073
AFUB_083190,339,scf_000007_A_fumigatus_A1163,957229,957686,+,Afu8g04350,100.00,243
AFUB_083200,1239,scf_000007_A_fumigatus_A1163,958369,960293,+,Afu8g04340,99.92,1239
AFUB_083210,1116,scf_000007_A_fumigatus_A1163,960443,962003,+,Afu8g04330,99.19,1116
AFUB_083220,615,scf_000007_A_fumigatus_A1163,962236,962985,-,Afu8g04320,99.84,615
AFUB_083240,3414,scf_000007_A_fumigatus_A1163,964307,969696,+,Afu8g04310,100.00,3414
AFUB_083250,3564,scf_000007_A_fumigatus_A1163,971636,976576,+,Afu8g04300,99.97,3564
AFUB_083260,1713,scf_000007_A_fumigatus_A1163,978240,980069,+,Afu8g04290,100.00,1662
AFUB_083270,270,scf_000007_A_fumigatus_A1163,981174,982638,-,Afu8g04280,100.00,270
AFUB_083280,4965,scf_000007_A_fumigatus_A1163,982931,988384,+,Afu8g04270,99.98,4965
AFUB_083290,801,scf_000007_A_fumigatus_A1163,988789,989729,+,Afu8g04260,100.00,801
AFUB_083300,2589,scf_000007_A_fumigatus_A1163,990001,992861,-,Afu8g04250,100.00,2589
AFUB_083310,2250,scf_000007_A_fumigatus_A1163,992872,995506,+,Afu8g04240,100.00,2097
AFUB_083320,1023,scf_000007_A_fumigatus_A1163,995697,996946,-,Afu8g04230,100.00,1023
AFUB_083330,2742,scf_000007_A_fumigatus_A1163,997120,999928,+,Afu8g04220,100.00,2742
AFUB_083340,1602,scf_000007_A_fumigatus_A1163,1000145,1002621,-,Afu8g04210,100.00,1602
AFUB_083350,1125,scf_000007_A_fumigatus_A1163,1002798,1003998,+,Afu8g04200,100.00,1125
AFUB_083360,813,scf_000007_A_fumigatus_A1163,1004310,1005122,-,Afu8g04190,100.00,813
AFUB_083370,2439,scf_000007_A_fumigatus_A1163,1006971,1009463,-,Afu8g04180,99.96,2439
AFUB_083380,1608,scf_000007_A_fumigatus_A1163,1010639,1012559,+,Afu8g04170,100.00,1608
AFUB_083390,495,scf_000007_A_fumigatus_A1163,1012580,1014029,+,NONE,0,0
AFUB_083400,957,scf_000007_A_fumigatus_A1163,1014051,1015259,-,Afu8g04160,99.55,897
AFUB_083410,1668,scf_000007_A_fumigatus_A1163,1019483,1021753,+,Afu8g04150,99.94,1668
AFUB_083420,2319,scf_000007_A_fumigatus_A1163,1021911,1024678,+,Afu8g04140,100.00,2319
AFUB_083430,2658,scf_000007_A_fumigatus_A1163,1029461,1033368,+,Afu8g04130,99.92,2658
AFUB_083440,1656,scf_000007_A_fumigatus_A1163,1034101,1036353,+,Afu8g04120,99.94,1656
AFUB_083450,1533,scf_000007_A_fumigatus_A1163,1036931,1040274,-,Afu8g04110,99.87,1533
AFUB_083460,1293,scf_000007_A_fumigatus_A1163,1041226,1043360,+,Afu8g04100,99.85,1293
AFUB_083470,1629,scf_000007_A_fumigatus_A1163,1043361,1045758,-,Afu8g04090,99.75,1629
AFUB_083480,1500,scf_000007_A_fumigatus_A1163,1047041,1048921,+,Afu8g04080,99.87,1500
AFUB_083490,1077,scf_000007_A_fumigatus_A1163,1049023,1050960,-,Afu8g04070,99.81,1077
